STORE_CD,L12M_TY_QTY,PREMISE_TYPE_DSC,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,INDUSTRY_VOL_DSC,CHAIN_IND_FLG,FRANCHISE_FLG,BEER_FLG,WINE_FLG,LIQUOR_FLG,FINE_WINE_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT
100743236,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.4294,0.2048,0.0506,0.2529,0.0811,0.0954,0.0763,0.0213,0.1261,0.127,0.1092,0.1029,0.092,0.1672,0.1085,0.1671,0.0225,0.1147,0.0807,0.0545,0.0427,0.0236,0.0109,0.0224,0.1056,0.0765,0.0477,0.0394,0.025,0.0142
102257984,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,Y,Y,N,0.963,0.0042,0.0071,0.0129,0.003,0.0042,0.0057,0.0093,0.063,0.0923,0.084,0.0877,0.0986,0.194,0.1508,0.2296,0.0224,0.0561,0.059,0.0641,0.0741,0.0472,0.0338,0.0221,0.0569,0.0586,0.0621,0.0766,0.0502,0.0487
101654979,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.6976,0.1635,0.0485,0.0628,0.0135,0.0234,0.0259,0.0218,0.0407,0.0837,0.1024,0.1034,0.092,0.1789,0.1369,0.262,0.0191,0.0737,0.0708,0.0621,0.0573,0.0348,0.0289,0.0189,0.0743,0.0715,0.0616,0.0645,0.0422,0.0547
100693005,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.7681,0.0036,0.0156,0.207,0.0488,0.0572,0.1009,0.0025,0.0413,0.0806,0.1028,0.116,0.115,0.2562,0.123,0.1652,0.0243,0.0558,0.0569,0.0547,0.0679,0.0475,0.0388,0.0246,0.0495,0.0544,0.0579,0.0662,0.0494,0.0583
100690663,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.6998,0.1187,0.1112,0.0401,0.0133,0.0138,0.013,0.0202,0.1532,0.1393,0.1122,0.0902,0.0694,0.1363,0.0808,0.2185,0.0959,0.1339,0.0741,0.0449,0.0408,0.0277,0.0139,0.0877,0.1103,0.06,0.0336,0.0384,0.0289,0.0188
200879088,,OFF PREMISE,LIQUOR,LIQUOR SUPER STORE,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,Y,Y,N,0.6881,0.1048,0.125,0.0559,0.0136,0.0163,0.026,0.0201,0.0554,0.0801,0.0875,0.0842,0.0815,0.1669,0.1377,0.3067,0.0233,0.0818,0.0665,0.0589,0.057,0.0358,0.0216,0.0244,0.0855,0.0683,0.0618,0.065,0.0429,0.0342
205646281,-4,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9317,0.0065,0.0105,0.0452,0.0079,0.015,0.0222,0.0042,0.0292,0.066,0.1009,0.1016,0.0769,0.2094,0.1637,0.2524,0.0213,0.058,0.0616,0.0583,0.0695,0.0458,0.0312,0.0211,0.0619,0.0528,0.0599,0.0747,0.0425,0.045
100648814,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9739,0.0035,0.0044,0.0078,0.0014,0.0025,0.0039,0.0079,0.0278,0.0398,0.0534,0.0744,0.0818,0.2324,0.1686,0.3218,0.026,0.0433,0.0465,0.0832,0.0946,0.0665,0.0376,0.0232,0.0421,0.0459,0.069,0.0917,0.0594,0.0377
205647432,,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103531656,,ON PREMISE,RECREATION,THEATER,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103979491,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9421,0.0041,0.0079,0.0373,0.0082,0.0104,0.0188,0.006,0.041,0.1057,0.0972,0.095,0.0816,0.2269,0.1655,0.1871,0.0211,0.054,0.0537,0.0592,0.0782,0.0532,0.0423,0.0206,0.0551,0.0515,0.0587,0.0753,0.059,0.0653
107523535,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,Y,N,0.9135,0.0149,0.0353,0.0211,0.0042,0.0061,0.0108,0.0123,0.0155,0.0494,0.0681,0.0754,0.074,0.1667,0.1523,0.3988,0.0241,0.0644,0.0554,0.0633,0.0778,0.048,0.0297,0.0228,0.06,0.0546,0.0697,0.085,0.0548,0.0458
101923356,,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,UNKNOWN,Y,N,Y,N,N,N,0.9743,0.0024,0.0027,0.0156,0.0029,0.0051,0.0076,0.0038,0.0575,0.0849,0.0755,0.0829,0.0847,0.2239,0.1686,0.222,0.0237,0.0564,0.0563,0.0613,0.0718,0.0559,0.0472,0.0209,0.0499,0.0506,0.0609,0.0659,0.0616,0.062
107416723,,ON PREMISE,CATERER,CATERING,OTHER,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102336479,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,0.7636,0.0862,0.0407,0.0827,0.0219,0.0311,0.0297,0.0182,0.0399,0.0592,0.0662,0.0701,0.0708,0.1565,0.1318,0.4055,0.0176,0.083,0.0775,0.0663,0.0585,0.0352,0.0185,0.0179,0.0853,0.0775,0.0663,0.0636,0.0424,0.0307
101819473,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9685,0.0021,0.0045,0.0136,0.002,0.0037,0.0079,0.0063,0.034,0.0862,0.0975,0.1179,0.1179,0.2358,0.1111,0.1995,0.0241,0.0483,0.0517,0.0569,0.0879,0.0569,0.0448,0.0259,0.0534,0.0569,0.0586,0.0793,0.0552,0.0603
100752259,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9706,0.0014,0.0077,0.0114,0.0019,0.0038,0.0057,0.0082,0.0998,0.1065,0.1116,0.0944,0.0809,0.2301,0.125,0.1517,0.0233,0.0483,0.0552,0.0501,0.0667,0.0663,0.0545,0.0177,0.0411,0.0543,0.0471,0.0647,0.0757,0.0879
107534583,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102198708,,ON PREMISE,RECREATION,THEATER,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645783,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105646842,,ON PREMISE,MILITARY ON-PREMISE,MILITARY BAR/NIGHTCLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107478693,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9831,0.0018,0.0035,0.0059,0.0012,0.0019,0.0027,0.0053,0.0378,0.0408,0.0567,0.0846,0.0942,0.2351,0.1904,0.2604,0.0233,0.0666,0.0706,0.0679,0.0639,0.0445,0.0202,0.0201,0.0589,0.0677,0.0636,0.0613,0.0396,0.0227
101936603,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9801,0.0053,0.0005,0.009,0.002,0.0029,0.0042,0.0039,0.0234,0.0981,0.0748,0.0742,0.0903,0.224,0.1347,0.2805,0.0241,0.0544,0.047,0.0588,0.0847,0.0596,0.0611,0.0228,0.0425,0.038,0.06,0.079,0.0669,0.0783
201876775,,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9381,0.0106,0.0282,0.0134,0.0028,0.0044,0.0062,0.0077,0.0641,0.09,0.0975,0.0962,0.0979,0.1867,0.1248,0.2426,0.0587,0.0667,0.0522,0.0545,0.0649,0.0473,0.0315,0.063,0.0654,0.0484,0.0551,0.067,0.0492,0.0462
105648846,,ON PREMISE,TRANSPORTATION,AIRLINE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100687399,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.4155,0.2898,0.0534,0.1857,0.0621,0.0692,0.0544,0.0207,0.1753,0.157,0.1109,0.0989,0.0878,0.1432,0.0882,0.1386,0.0239,0.1185,0.0792,0.0548,0.0444,0.0272,0.0149,0.0248,0.1093,0.0726,0.0444,0.0382,0.027,0.0186
100415046,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.8199,0.067,0.0707,0.0241,0.005,0.0084,0.0107,0.0144,0.0202,0.0527,0.0714,0.075,0.0642,0.1743,0.16,0.3823,0.0174,0.0816,0.0707,0.0585,0.0649,0.0421,0.0282,0.0187,0.0873,0.0699,0.0631,0.0736,0.0512,0.0435
101638045,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9593,0.0059,0.0041,0.0241,0.0042,0.0079,0.012,0.0063,0.0379,0.0543,0.0645,0.0696,0.0812,0.1782,0.1796,0.3348,0.0275,0.0563,0.0598,0.0597,0.0676,0.0447,0.0337,0.0229,0.0538,0.0622,0.0648,0.0662,0.0442,0.045
101656147,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9726,0.0023,0.0049,0.012,0.0015,0.0042,0.0064,0.006,0.0183,0.032,0.0355,0.0644,0.0837,0.1882,0.1671,0.4108,0.0242,0.0582,0.0633,0.0723,0.0848,0.0485,0.0277,0.0231,0.0495,0.0565,0.0727,0.0727,0.0486,0.0276
100255263,287.9583,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.7606,0.08,0.0652,0.0606,0.0122,0.0196,0.0288,0.0228,0.0238,0.0616,0.0766,0.084,0.0854,0.1898,0.1673,0.3116,0.0223,0.0654,0.0665,0.0628,0.0634,0.0464,0.0332,0.0225,0.0659,0.0642,0.0632,0.0679,0.0534,0.0424
105646679,29.3334,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100946107,106.9166,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,0.7791,0.0365,0.0791,0.0797,0.0163,0.0265,0.037,0.0133,0.0149,0.0326,0.0464,0.0504,0.0478,0.1835,0.1589,0.4653,0.022,0.062,0.0825,0.0726,0.0503,0.0253,0.0139,0.0217,0.0649,0.0826,0.0706,0.0502,0.03,0.0199
105649134,11,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100181696,188,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.4878,0.146,0.2078,0.1258,0.0289,0.0378,0.0591,0.0255,0.0553,0.0957,0.1056,0.1012,0.095,0.2194,0.1414,0.1864,0.0258,0.0825,0.0688,0.0544,0.0501,0.0278,0.0164,0.0251,0.0854,0.0684,0.0566,0.055,0.035,0.028
107458288,41,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.8044,0.0509,0.0695,0.0556,0.0109,0.0181,0.0267,0.015,0.0553,0.0793,0.0868,0.0838,0.0732,0.1762,0.135,0.3103,0.0193,0.0746,0.0688,0.0576,0.0594,0.0367,0.0339,0.021,0.0797,0.0687,0.0591,0.0664,0.0453,0.0536
107279995,11,ON PREMISE,CATERER,BANQUET HALL,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103439633,161.5414,OFF PREMISE,EXTENDED MASTER OFF-PREMISE,OTHER OFF-PREMISE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100187792,0,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.6475,0.0734,0.0484,0.2025,0.0404,0.0663,0.0958,0.0182,0.0558,0.0858,0.0975,0.1001,0.0853,0.1846,0.1378,0.253,0.0246,0.069,0.0675,0.0603,0.0565,0.0329,0.0228,0.0221,0.0694,0.0688,0.0618,0.06,0.0391,0.0396
101495827,23,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9397,0.0028,0.0036,0.0129,0.0025,0.0042,0.0062,0.0156,0.0478,0.0923,0.1001,0.1047,0.1141,0.2333,0.1199,0.1877,0.0235,0.0549,0.0576,0.0547,0.0783,0.054,0.0335,0.0213,0.0518,0.0598,0.0621,0.0804,0.0591,0.0471
105646125,12,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9576,0.006,0.0055,0.0105,0.0021,0.0034,0.005,0.0103,0.0496,0.1206,0.0993,0.1008,0.0965,0.2127,0.1376,0.1828,0.0228,0.0603,0.063,0.0576,0.0823,0.0527,0.0341,0.021,0.0583,0.058,0.0571,0.0787,0.0516,0.0517
105645200,25,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9716,0.0033,0.0042,0.0121,0.0028,0.0039,0.0053,0.0058,0.0485,0.0722,0.0795,0.0833,0.0965,0.2088,0.1464,0.2648,0.025,0.061,0.0557,0.0581,0.0721,0.0591,0.0416,0.0213,0.0561,0.0535,0.0583,0.0738,0.0647,0.0544
201953423,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101914329,21,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9306,0.0278,0.0153,0.0142,0.0029,0.0046,0.0066,0.0082,0.0391,0.0536,0.0626,0.069,0.0723,0.1854,0.1637,0.3544,0.036,0.0676,0.061,0.0682,0.0646,0.0404,0.0229,0.0332,0.0648,0.0594,0.0657,0.0639,0.0421,0.0273
101448388,0,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,Y,Y,N,0.794,0.0561,0.0898,0.0398,0.008,0.0119,0.0199,0.0163,0.0339,0.0527,0.0736,0.0803,0.0797,0.1723,0.1487,0.3588,0.0257,0.0707,0.0599,0.0604,0.065,0.0402,0.0255,0.0246,0.0738,0.0604,0.0668,0.0716,0.0474,0.0393
105647799,6,ON PREMISE,DINING,CASUAL DINING,ETHNIC,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,0.8843,0.0262,0.0209,0.0156,0.0036,0.005,0.007,0.0223,0.102,0.1283,0.1146,0.0952,0.085,0.1651,0.113,0.1968,0.0483,0.0875,0.0615,0.0515,0.0607,0.0393,0.0237,0.0427,0.0821,0.0572,0.0519,0.0645,0.045,0.0417
207439113,156,ON PREMISE,LODGING,LUXURY LODGING,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,Y,Y,N,0.7577,0.0874,0.0742,0.0577,0.0135,0.0201,0.0242,0.017,0.042,0.0598,0.0672,0.0721,0.0718,0.1687,0.1396,0.3786,0.0242,0.0768,0.068,0.0647,0.062,0.0369,0.0211,0.0238,0.0775,0.0684,0.0663,0.0663,0.0429,0.0314
107452766,35.6667,ON PREMISE,BAR/NIGHTCLUB,IRISH PUB,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.7666,0.0406,0.0745,0.0921,0.0189,0.0306,0.0426,0.0121,0.0179,0.043,0.0575,0.0621,0.0542,0.1915,0.1508,0.4229,0.0228,0.0648,0.0776,0.0717,0.0548,0.0276,0.0166,0.0219,0.0657,0.0775,0.071,0.0558,0.033,0.0251
102190675,3,ON PREMISE,DINING,CASUAL DINING,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9967,0,0,0,0,0,0,0.0017,0.0564,0.1028,0.1161,0.136,0.1625,0.2289,0.131,0.0663,0.0271,0.0492,0.0517,0.0738,0.0812,0.064,0.0332,0.0246,0.0369,0.0504,0.08,0.0836,0.0517,0.0344
100255264,1,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.8708,0.0463,0.0282,0.028,0.0049,0.009,0.014,0.0194,0.0248,0.0486,0.0544,0.0732,0.0943,0.2284,0.1678,0.3084,0.0232,0.0675,0.0672,0.0614,0.0648,0.0431,0.0291,0.0226,0.0687,0.0642,0.0631,0.0714,0.0548,0.0393
105649065,31.6667,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105648555,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,0.9517,0.0005,0.0056,0.0355,0.0058,0.0118,0.0179,0.0048,0.0262,0.063,0.1023,0.1026,0.0667,0.2138,0.1878,0.2375,0.0216,0.0508,0.0576,0.0594,0.0734,0.0482,0.0338,0.0194,0.0538,0.0487,0.0628,0.0808,0.0423,0.0515
105648031,15,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8996,0.0239,0.0449,0.0214,0.0044,0.0069,0.01,0.0086,0.0294,0.0493,0.0556,0.062,0.0641,0.1687,0.1552,0.4156,0.024,0.0588,0.0603,0.07,0.073,0.0439,0.0268,0.0239,0.0626,0.0587,0.0706,0.0761,0.0449,0.0319
105648733,42,ON PREMISE,RECREATION,BILLIARD/BOWLING/ARCADE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103751991,0,ON PREMISE,DINING,FAST CASUAL,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.8911,0.011,0.0121,0.0546,0.0124,0.0151,0.027,0.0124,0.0599,0.1114,0.1065,0.0926,0.0829,0.2189,0.1336,0.1941,0.022,0.0573,0.057,0.0542,0.0642,0.0407,0.037,0.0209,0.0606,0.0539,0.0597,0.0708,0.0506,0.0656
105645515,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645271,0,ON PREMISE,DINING,CASUAL DINING,AMERICAN,MID 30% ON/ MID 60% OFF,Y,N,Y,Y,Y,N,0.519,0.2281,0.1676,0.0509,0.0148,0.0148,0.0214,0.0249,0.1564,0.1335,0.1154,0.0996,0.0794,0.1524,0.1008,0.1625,0.0235,0.1025,0.0682,0.0579,0.0545,0.0354,0.0148,0.0234,0.1075,0.069,0.0534,0.0579,0.0405,0.0214
203868289,,ON PREMISE,DINING,CASUAL DINING,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,0.6589,0.1491,0.0732,0.0819,0.0248,0.0299,0.0272,0.0212,0.1102,0.1122,0.0967,0.0868,0.0809,0.1566,0.113,0.2435,0.0425,0.1125,0.076,0.0556,0.05,0.0307,0.0145,0.0413,0.1069,0.0715,0.05,0.0494,0.0338,0.0205
102625291,,ON PREMISE,RECREATION,THEATER,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101670236,,ON PREMISE,DINING,FAST CASUAL,PIZZA,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9307,0.0155,0.0291,0.0123,0.003,0.0039,0.0054,0.0101,0.1146,0.1308,0.1136,0.0998,0.0948,0.1723,0.1084,0.1657,0.0827,0.0754,0.0546,0.0478,0.0556,0.0412,0.0263,0.0845,0.0738,0.0463,0.0457,0.057,0.0427,0.043
107500708,19,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9672,0.0039,0.005,0.0136,0.0035,0.0044,0.0057,0.0068,0.061,0.0787,0.0823,0.0822,0.0974,0.2012,0.1404,0.2569,0.0269,0.0664,0.0562,0.0555,0.0673,0.0545,0.0417,0.0216,0.0611,0.0545,0.056,0.0716,0.0618,0.0588
101425993,1059.3889,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,Y,Y,N,0.931,0.005,0.0048,0.0531,0.0123,0.0175,0.0233,0.0044,0.0326,0.0545,0.0826,0.1021,0.1018,0.2045,0.1741,0.2477,0.0258,0.0607,0.0542,0.0597,0.0669,0.045,0.0393,0.0261,0.0566,0.0506,0.06,0.0648,0.049,0.05
100476774,28.9583,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9476,0.0036,0.0235,0.0161,0.0032,0.0059,0.0071,0.0082,0.0171,0.0175,0.025,0.0331,0.0372,0.1623,0.1687,0.5391,0.0269,0.0547,0.0556,0.0798,0.0827,0.0486,0.0207,0.0251,0.0484,0.0546,0.0797,0.0796,0.0433,0.0225
101425645,56,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9714,0.0021,0.0052,0.0126,0.0025,0.0042,0.0059,0.0062,0.0244,0.0575,0.0715,0.0906,0.1006,0.2083,0.1645,0.2825,0.0235,0.0458,0.0479,0.0623,0.0957,0.0804,0.0415,0.0198,0.0381,0.0448,0.0652,0.0857,0.0732,0.0461
101425572,711,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8702,0.0081,0.0096,0.0177,0.0036,0.0057,0.0085,0.0223,0.0527,0.1317,0.1046,0.1115,0.1075,0.1665,0.1346,0.1911,0.0387,0.0755,0.0562,0.0442,0.0501,0.0374,0.0292,0.038,0.0742,0.0574,0.0482,0.0599,0.044,0.0453
101425553,2706.1659,OFF PREMISE,LIQUOR,LIQUOR SUPER STORE,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8443,0.0418,0.0581,0.0415,0.0083,0.0135,0.0197,0.0118,0.0292,0.0515,0.0616,0.0706,0.07,0.169,0.1497,0.3983,0.0223,0.0635,0.0638,0.0606,0.064,0.0404,0.0283,0.0227,0.0676,0.0654,0.0649,0.0712,0.0471,0.0386
100763735,265,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.9389,0.0093,0.0213,0.0106,0.0024,0.0034,0.0048,0.0117,0.038,0.0603,0.0732,0.0711,0.0662,0.1583,0.1456,0.3873,0.0537,0.0762,0.0543,0.054,0.0631,0.0456,0.0268,0.0411,0.0693,0.0526,0.0584,0.0731,0.0489,0.0409
101496545,322.5,OFF PREMISE,GROCERY,SUPERCENTER,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,N,N,N,0.9345,0.002,0.0069,0.0128,0.0027,0.0042,0.006,0.0193,0.0383,0.076,0.0837,0.0882,0.0835,0.2106,0.1644,0.2553,0.0219,0.0486,0.0548,0.0629,0.0834,0.0641,0.0366,0.0208,0.0472,0.0526,0.0584,0.0811,0.0638,0.0452
103661874,1630.4998,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,Y,Y,N,0.8578,0.031,0.0573,0.038,0.0065,0.0137,0.0178,0.0135,0.0156,0.0271,0.0315,0.0372,0.0386,0.1351,0.138,0.5769,0.0287,0.0552,0.0545,0.0834,0.0766,0.0371,0.0142,0.0273,0.0534,0.0576,0.0898,0.0797,0.0382,0.0177
