,STORE_CD,L12M_TY_QTY,CHANNEL_DSC,SUBCHANNEL_DSC,WINE_FLG,LIQUOR_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT,NORM_L12M_TY_QTY,CLUSTER,RTL_STORE_CD,BEERTYPE
270,107273798,19.5,GROCERY,SUPERCENTER,False,False,0.91,0.0262,0.0273,0.0205,0.0048,0.0065,0.0092,0.0115,0.013999999999999999,0.0273,0.0395,0.0535,0.0587,0.1832,0.1566,0.4673,0.0284,0.0587,0.0595,0.0807,0.0728,0.04,0.018000000000000002,0.0269,0.0556,0.0619,0.0816,0.0731,0.0431,0.0228,0.00043282989281959703,1,,LowPoint
271,107066439,655.5832,GROCERY,SUPERCENTER,False,False,0.7826,0.0785,0.0578,0.0614,0.0118,0.0221,0.0275,0.0163,0.0251,0.0502,0.0626,0.07400000000000001,0.0701,0.1882,0.1602,0.3697,0.0226,0.0705,0.0663,0.0661,0.0652,0.0402,0.0266,0.0219,0.0702,0.0661,0.0671,0.0696,0.0476,0.0377,0.015314766286351832,1,,LowPoint
272,107086849,2097.0,WHOLESALE CLUB,CONVENTIONAL CLUB,False,False,0.8883,0.0264,0.0468,0.0271,0.0058,0.0088,0.0125,0.0095,0.0239,0.0479,0.055,0.0602,0.0634,0.1963,0.1692,0.3841,0.023,0.0625,0.0661,0.0632,0.0624,0.0378,0.0249,0.0238,0.0692,0.0673,0.0658,0.0681,0.0434,0.034,0.04903845704593921,1,107086849,NonLowPoint
273,101406808,822.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9667,0.0037,0.0048,0.0194,0.0034,0.0065,0.0095,0.0042,0.0268,0.0828,0.0843,0.0992,0.1073,0.19,0.1676,0.2419,0.0221,0.0565,0.0552,0.0608,0.0765,0.0517,0.0396,0.0212,0.0538,0.0511,0.0634,0.0786,0.0557,0.0595,0.019208288757021037,0,101406808,NonLowPoint
274,107462834,335.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9043,0.0197,0.0115,0.0156,0.0037,0.005,0.0068,0.0232,0.0827,0.12,0.1023,0.0975,0.0961,0.2158,0.1251,0.1606,0.0263,0.0818,0.0679,0.0564,0.0658,0.0417,0.0242,0.0238,0.0785,0.0651,0.0602,0.0694,0.0469,0.0358,0.007814334281175428,0,107462834,NonLowPoint
275,101784596,70.0,GROCERY,SUPERMARKET-CONVENTIONAL,False,False,0.8536,0.0293,0.0737,0.0219,0.0044,0.0072,0.0103,0.0132,0.0152,0.023,0.0302,0.0379,0.0457,0.1288,0.1452,0.5739,0.0228,0.0517,0.0741,0.0799,0.0608,0.0312,0.0155,0.0219,0.0514,0.0778,0.0793,0.06,0.0357,0.0198,0.0016143385191649835,1,,LowPoint
276,103576493,159.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9533,0.0045,0.006999999999999999,0.0151,0.0029,0.0049,0.0073,0.0108,0.05,0.095,0.1083,0.1084,0.1118,0.1936,0.133,0.2,0.0247,0.0543,0.0539,0.0569,0.0727,0.0565,0.0365,0.0237,0.051,0.0521,0.0583,0.0713,0.0564,0.0457,0.0036966012467835856,0,103576493,NonLowPoint
277,100233632,18.0,GROCERY,SUPERMARKET-CONVENTIONAL,False,False,0.9388,0.003,0.0024,0.0172,0.0031,0.0055,0.0086,0.0177,0.0468,0.0891,0.1105,0.11599999999999999,0.11699999999999999,0.2224,0.1228,0.1754,0.0239,0.0609,0.0623,0.0616,0.0723,0.0536,0.0305,0.0207,0.0545,0.0603,0.0666,0.0723,0.0523,0.0366,0.0003977355771855757,1,100233632,NonLowPoint
278,101425551,21.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9623,0.0014,0.0048,0.0094,0.002,0.003,0.0044,0.0099,0.0381,0.0846,0.1008,0.1078,0.1086,0.2083,0.1473,0.2045,0.0195,0.0405,0.0439,0.0613,0.0907,0.0891,0.0496,0.017,0.0371,0.0439,0.0602,0.0894,0.083,0.0501,0.00046792420845361845,0,101425551,NonLowPoint
279,101425752,132.0,LIQUOR,CONVENTIONAL LIQUOR,True,True,0.9248,0.0016,0.004,0.01,0.0018,0.0032,0.005,0.0113,0.0455,0.0972,0.1159,0.115,0.1009,0.2248,0.1355,0.1652,0.019,0.0417,0.0483,0.0589,0.0888,0.0797,0.0483,0.0187,0.0436,0.0448,0.0557,0.084,0.0795,0.0489,0.0030649035653712007,0,101425752,NonLowPoint
