STORE_CD,L12M_TY_QTY,PREMISE_TYPE_DSC,CHANNEL_DSC,SUBCHANNEL_DSC,FOOD_TYPE_GROUP_DSC,INDUSTRY_VOL_DSC,CHAIN_IND_FLG,FRANCHISE_FLG,BEER_FLG,WINE_FLG,LIQUOR_FLG,FINE_WINE_FLG,WHITE_POP_PCT,BLACK_POP_PCT,ASIAN_POP_PCT,HISP_POP_PCT,LEAST_ACC_HISP_POP_PCT,BI_CULTURAL_HISP_POP_PCT,MOST_ACC_HISP_POP_PCT,OTHER_POP_PCT,INCOME_POP_L10_PCT,INCOME_POP_1020_PCT,INCOME_POP_2030_PCT,INCOME_POP_3040_PCT,INCOME_POP_4050_PCT,INCOME_POP_5075_PCT,INCOME_POP_75100_PCT,INCOME_POP_G100_PCT,MALE_POP_2124_PCT,MALE_POP_2534_PCT,MALE_POP_3544_PCT,MALE_POP_4554_PCT,MALE_POP_5564_PCT,MALE_POP_6574_PCT,MALE_POP_75_PCT,FEMALE_POP_2124_PCT,FEMALE_POP_2534_PCT,FEMALE_POP_3544_PCT,FEMALE_POP_4554_PCT,FEMALE_POP_5564_PCT,FEMALE_POP_6574_PCT,FEMALE_POP_75_PCT
101455071,11,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,0.9071,0.0025,0.0039,0.0698,0.0129,0.0257,0.0312,0.0096,0.0511,0.0922,0.1219,0.1327,0.1189,0.2021,0.1355,0.1455,0.0236,0.0474,0.0478,0.0639,0.0816,0.0569,0.0468,0.0222,0.0459,0.0478,0.0588,0.0763,0.0557,0.0609
101833237,37,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,N,N,N,0.9549,0.0111,0.0016,0.016,0.0024,0.0045,0.009,0.0105,0.0131,0.061,0.0988,0.1076,0.0833,0.2182,0.2404,0.1775,0.0249,0.0436,0.0524,0.0652,0.0913,0.0611,0.0367,0.0238,0.0477,0.051,0.0642,0.0829,0.0643,0.0405
201879159,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,N,N,N,0.9144,0.0004,0.0031,0.029,0.0054,0.0077,0.0159,0.0418,0.0439,0.1014,0.1264,0.1393,0.1432,0.2495,0.1202,0.076,0.0233,0.0478,0.043,0.0619,0.0856,0.0684,0.0513,0.0216,0.0405,0.0371,0.0682,0.0853,0.0675,0.0525
100483001,9,OFF PREMISE,GROCERY,SUPERETTE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.9643,0.0011,0,0.0192,0.0024,0.0076,0.0092,0.008,0.0268,0.0834,0.1018,0.0826,0.0722,0.1952,0.1822,0.2557,0.0266,0.0505,0.0485,0.0717,0.0909,0.0529,0.0434,0.0251,0.0474,0.0429,0.065,0.086,0.0539,0.0499
107183591,240.1944,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,N,N,N,0.8005,0.0624,0.0313,0.0857,0.0164,0.0251,0.0443,0.0173,0.0263,0.0502,0.0781,0.0882,0.0801,0.2091,0.15,0.318,0.0215,0.0754,0.0718,0.0559,0.0591,0.0441,0.0319,0.0205,0.0726,0.0681,0.0579,0.072,0.0562,0.0467
100905808,87,OFF PREMISE,GROCERY,SUPERCENTER,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,N,N,N,0.8404,0.0106,0.0151,0.1191,0.0241,0.0366,0.0584,0.009,0.045,0.1282,0.1315,0.1228,0.1168,0.2185,0.1221,0.1151,0.0255,0.0608,0.0514,0.0553,0.0689,0.0477,0.0382,0.0227,0.0601,0.0558,0.0575,0.0678,0.0525,0.0496
107022598,2077.9987,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7883,0.0348,0.0404,0.0994,0.0181,0.0281,0.0532,0.0242,0.0428,0.0901,0.1213,0.1363,0.1237,0.2128,0.1364,0.1366,0.0254,0.0711,0.0627,0.0571,0.0566,0.0362,0.0209,0.0248,0.074,0.0634,0.0563,0.0581,0.0403,0.0263
100090532,215.3328,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.5462,0.3237,0.0319,0.0766,0.0163,0.0258,0.0346,0.0179,0.0372,0.088,0.109,0.114,0.1005,0.2111,0.1453,0.195,0.024,0.0657,0.0609,0.0577,0.0642,0.0427,0.0303,0.0235,0.0669,0.0611,0.0612,0.0751,0.053,0.0468
100091615,40,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,N,N,N,0.8008,0.029,0.0334,0.12,0.019,0.0495,0.0515,0.0132,0.0401,0.1001,0.1274,0.117,0.1035,0.2294,0.146,0.1366,0.0253,0.0704,0.0643,0.0613,0.0576,0.0375,0.0255,0.0238,0.067,0.0644,0.0623,0.0637,0.045,0.0405
100765608,910.3332,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9031,0.0231,0.0144,0.043,0.0065,0.0176,0.0189,0.0125,0.037,0.0982,0.0898,0.0908,0.0965,0.2023,0.1387,0.2467,0.0263,0.0562,0.0523,0.0606,0.0743,0.0521,0.0385,0.0207,0.052,0.0557,0.0622,0.0776,0.0582,0.0603
200697905,77,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,N,N,N,0.8563,0.0239,0.0297,0.0668,0.0107,0.0166,0.0395,0.0156,0.0198,0.051,0.0699,0.0821,0.0816,0.2272,0.1769,0.2916,0.0262,0.0651,0.0661,0.0621,0.0622,0.0379,0.0225,0.0245,0.0679,0.0664,0.0633,0.065,0.0427,0.03
201734628,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103990826,22,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9172,0.0155,0.0065,0.0369,0.0061,0.0118,0.0189,0.0164,0.0375,0.0903,0.0978,0.1028,0.101,0.2459,0.1431,0.1815,0.0244,0.0637,0.0627,0.06,0.0658,0.0407,0.0241,0.0231,0.0654,0.061,0.0602,0.0663,0.0451,0.0362
100339437,600.6665,OFF PREMISE,LIQUOR,LIQUOR SUPER STORE,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9304,0.0118,0.0067,0.0298,0.0047,0.0095,0.0156,0.0147,0.0386,0.0731,0.0928,0.1005,0.1002,0.2456,0.1434,0.2059,0.0255,0.0575,0.0567,0.061,0.0687,0.0474,0.0272,0.024,0.0591,0.0563,0.0638,0.0707,0.0504,0.0435
101403969,869.6665,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9364,0.0089,0.0037,0.0367,0.0057,0.015,0.016,0.0102,0.0321,0.0839,0.0947,0.1038,0.0945,0.1904,0.1721,0.2287,0.0251,0.0544,0.0572,0.0618,0.0677,0.0501,0.0373,0.0228,0.0535,0.0562,0.0635,0.0682,0.0502,0.0529
101730526,145.4163,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,MID 30% ON/ MID 60% OFF,Y,Y,Y,N,N,N,0.8372,0.0363,0.0855,0.0259,0.0049,0.0076,0.0133,0.0132,0.0167,0.0275,0.04,0.0472,0.0452,0.1147,0.1064,0.6022,0.0277,0.0453,0.0498,0.0714,0.0719,0.0447,0.0245,0.0261,0.0462,0.0569,0.0788,0.0761,0.0477,0.0329
100090782,0,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,N,N,N,0.9514,0.0031,0.0152,0.0208,0.0035,0.0084,0.0089,0.0082,0.0419,0.1048,0.1115,0.1045,0.0997,0.2036,0.1284,0.2056,0.021,0.0527,0.0567,0.0592,0.0748,0.0499,0.0428,0.0205,0.0538,0.0511,0.0575,0.0756,0.0534,0.0603
200484520,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.593,0.1899,0.011,0.1724,0.0312,0.0522,0.089,0.0248,0.0616,0.1132,0.1184,0.1098,0.0858,0.2051,0.1119,0.1942,0.0249,0.0584,0.0571,0.0538,0.0537,0.0375,0.0226,0.0257,0.0664,0.0645,0.0597,0.0633,0.0455,0.0357
200470278,214.25,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.5364,0.0123,0.009,0.4286,0.0806,0.1672,0.1808,0.0086,0.0423,0.0894,0.1158,0.1141,0.0792,0.235,0.149,0.1751,0.03,0.0676,0.0626,0.0643,0.0612,0.0317,0.0213,0.0269,0.0613,0.0588,0.0559,0.0521,0.0306,0.025
200470289,265,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.3307,0.0397,0.0339,0.5813,0.1094,0.226,0.2458,0.0098,0.0516,0.0762,0.0878,0.1007,0.108,0.2284,0.164,0.1833,0.0337,0.0799,0.066,0.0606,0.0494,0.0247,0.0131,0.0276,0.074,0.0604,0.0561,0.0462,0.0261,0.0213
100922332,228,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.5869,0.0392,0.0203,0.3285,0.072,0.0941,0.1624,0.0152,0.0602,0.0959,0.1261,0.1213,0.1015,0.2161,0.1199,0.1591,0.0241,0.0704,0.0641,0.056,0.0559,0.038,0.0281,0.0227,0.0715,0.0614,0.0546,0.0587,0.0444,0.0427
100090626,61,OFF PREMISE,GROCERY,SUPERMARKET-CONVENTIONAL,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.7986,0.0704,0.0374,0.0763,0.018,0.0241,0.0342,0.0143,0.053,0.0728,0.0782,0.0842,0.0781,0.1564,0.1177,0.3596,0.0226,0.0944,0.0725,0.0643,0.0643,0.0437,0.0232,0.0255,0.0909,0.0691,0.0599,0.0669,0.0477,0.0323
200764914,317,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8191,0.0703,0.0276,0.0581,0.0105,0.0172,0.0304,0.0176,0.0418,0.0661,0.0896,0.1006,0.0827,0.2041,0.145,0.2702,0.0212,0.0666,0.0602,0.0555,0.0613,0.0483,0.0322,0.0229,0.0683,0.061,0.0606,0.0752,0.0574,0.0469
300696118,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.295,0.3514,0.045,0.2839,0.0728,0.0956,0.1155,0.02,0.0907,0.1398,0.1518,0.1396,0.1216,0.1853,0.0935,0.0776,0.027,0.0691,0.0646,0.0559,0.0523,0.0301,0.0163,0.0271,0.0687,0.0645,0.0588,0.0566,0.0366,0.0232
105542694,,ON PREMISE,MILITARY ON-PREMISE,MILITARY RECREATION,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101439936,30,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,Y,N,Y,N,N,N,0.9289,0.0078,0.0055,0.0382,0.0058,0.0116,0.0208,0.0127,0.0487,0.0622,0.0606,0.1043,0.0911,0.209,0.16,0.2641,0.0273,0.0693,0.0667,0.0588,0.0611,0.0382,0.0206,0.0243,0.0638,0.0659,0.0597,0.0674,0.0378,0.0275
200320820,6,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.6935,0.1264,0.0293,0.1187,0.029,0.0386,0.0511,0.0223,0.0879,0.1173,0.1107,0.1089,0.1106,0.1733,0.1081,0.183,0.0217,0.0792,0.0665,0.0558,0.0586,0.0365,0.0197,0.0224,0.0807,0.0666,0.0563,0.0643,0.0411,0.0286
202208327,10,ON PREMISE,DINING,CASUAL DINING,MEXICAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7675,0.077,0.0338,0.1019,0.021,0.0298,0.0511,0.0167,0.0306,0.0612,0.0844,0.0909,0.0849,0.1983,0.1559,0.2938,0.0228,0.0802,0.0708,0.0581,0.06,0.04,0.0236,0.023,0.0786,0.0688,0.0615,0.0708,0.0502,0.0361
102257818,0,ON PREMISE,DINING,CASUAL DINING,ITALIAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7818,0.053,0.0634,0.0761,0.0146,0.023,0.0385,0.0217,0.1199,0.1107,0.1179,0.108,0.0987,0.1655,0.1,0.1794,0.1321,0.1146,0.0549,0.0318,0.0329,0.0226,0.0128,0.1055,0.084,0.0498,0.0312,0.0365,0.0247,0.0194
102051147,3,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,TOP 50% ON/ TOP 20% OFF,Y,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107522341,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,UNKNOWN,N,N,Y,N,N,N,0.8998,0,0.0092,0.068,0.0114,0.0261,0.0304,0.0114,0.0456,0.0878,0.13,0.1315,0.0909,0.1822,0.1871,0.1449,0.022,0.044,0.0541,0.0606,0.0691,0.0571,0.0493,0.0197,0.0383,0.0549,0.0621,0.0651,0.0629,0.0497
101732447,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,UNKNOWN,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107369584,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9551,0.0064,0.0032,0.0168,0.0033,0.0052,0.0082,0.0107,0.0213,0.0909,0.1329,0.0975,0.0923,0.2343,0.1338,0.197,0.0221,0.0526,0.0547,0.0737,0.1007,0.0727,0.052,0.015,0.0471,0.0417,0.0543,0.0859,0.0633,0.0479
201734269,,ON PREMISE,BAR/NIGHTCLUB,SPORTS BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.7361,0.0951,0.0151,0.1223,0.0237,0.037,0.0616,0.0212,0.0617,0.0948,0.1093,0.1072,0.0906,0.1935,0.1328,0.2102,0.0238,0.0645,0.0606,0.057,0.0605,0.0427,0.0271,0.0236,0.068,0.0621,0.0595,0.0688,0.0491,0.0408
103666188,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.8048,0.0136,0.006,0.1607,0.033,0.06,0.0677,0.0097,0.0548,0.1128,0.116,0.1187,0.1142,0.1841,0.1201,0.1793,0.0257,0.0646,0.0583,0.0544,0.0645,0.0429,0.0304,0.024,0.0614,0.055,0.0582,0.0676,0.0454,0.0447
101737642,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,AMERICAN,UNKNOWN,N,N,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103667649,,ON PREMISE,DINING,FAST CASUAL,PIZZA,UNKNOWN,Y,Y,Y,N,N,N,0.9246,0.0058,0.0125,0.0345,0.0075,0.0082,0.0187,0.0133,0.0308,0.0657,0.087,0.0895,0.089,0.1946,0.1512,0.2922,0.0254,0.0519,0.059,0.0629,0.0677,0.0418,0.0253,0.0237,0.0565,0.0649,0.0647,0.0696,0.0461,0.0392
107478814,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.7588,0.1173,0.022,0.0756,0.0145,0.0233,0.0379,0.021,0.075,0.0955,0.0976,0.1103,0.0991,0.1818,0.1231,0.2176,0.0218,0.0635,0.0729,0.0613,0.059,0.0385,0.0201,0.0205,0.0667,0.0724,0.0588,0.0614,0.0429,0.0323
107491078,21,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103609372,,ON PREMISE,DINING,FAST CASUAL,VARIED MENU,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.95,0.0026,0.0063,0.0205,0.0043,0.0058,0.0103,0.0133,0.0502,0.082,0.0809,0.083,0.0856,0.2384,0.1632,0.2167,0.0254,0.0481,0.0501,0.0673,0.0813,0.0657,0.0337,0.0235,0.0463,0.0535,0.0665,0.0824,0.0587,0.0353
100762974,8999.5024,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.3316,0.1609,0.0495,0.4368,0.1154,0.1476,0.1737,0.0167,0.1044,0.1371,0.1515,0.1326,0.1105,0.1738,0.1014,0.0887,0.0267,0.0777,0.0716,0.0585,0.0488,0.0268,0.0134,0.0265,0.0714,0.0658,0.0561,0.0497,0.0305,0.0197
102536416,0,ON PREMISE,DINING,CASUAL DINING,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9614,0.0014,0.012,0.0175,0.0029,0.0069,0.0076,0.0049,0.054,0.1519,0.1294,0.1561,0.1592,0.1643,0.0923,0.0929,0.02,0.0444,0.043,0.0549,0.0789,0.0632,0.0602,0.0171,0.0431,0.0457,0.0588,0.0742,0.0655,0.1019
101943051,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,Y,Y,N,0.6827,0.0299,0.0366,0.227,0.0545,0.0597,0.1127,0.0143,0.1309,0.1051,0.1297,0.1254,0.1236,0.1757,0.1042,0.1054,0.0546,0.0796,0.0593,0.0497,0.0496,0.0311,0.018,0.0618,0.0746,0.0554,0.0494,0.0512,0.0337,0.0275
101827818,21,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.7812,0.0447,0.0755,0.0727,0.0146,0.0219,0.0363,0.022,0.1356,0.1058,0.1157,0.1071,0.0946,0.1584,0.0842,0.1987,0.1498,0.1127,0.0538,0.0286,0.0311,0.0233,0.0145,0.1174,0.0794,0.0473,0.0287,0.0343,0.0254,0.0201
100743035,15,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,MID 30% ON/ MID 60% OFF,N,N,Y,N,N,N,0.9257,0.0024,0.0014,0.0453,0.007,0.0163,0.022,0.0163,0.0347,0.0563,0.0994,0.1187,0.0571,0.2179,0.1279,0.288,0.0243,0.0597,0.0449,0.0568,0.0868,0.0623,0.0456,0.0192,0.0512,0.0408,0.0531,0.083,0.0587,0.0605
107405162,5,ON PREMISE,RECREATION,OTHER ENTERTAINMENT,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201737416,1,ON PREMISE,DINING,CASUAL DINING,STEAK,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.9531,0.0014,0.0041,0.0252,0.0049,0.0084,0.0118,0.011,0.0311,0.0818,0.0947,0.0988,0.0985,0.2303,0.1597,0.2052,0.0293,0.0559,0.0547,0.0594,0.0755,0.0557,0.0403,0.0215,0.0466,0.0539,0.0626,0.0748,0.0528,0.0518
101688176,731.2499,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8563,0.0477,0.0261,0.0484,0.0083,0.0142,0.026,0.0151,0.03,0.0561,0.078,0.0898,0.0822,0.2007,0.1455,0.3176,0.022,0.0604,0.0567,0.0559,0.0636,0.0495,0.0356,0.0232,0.0649,0.0591,0.0619,0.076,0.0606,0.0549
100091018,,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9268,0.0093,0.0009,0.0475,0.0073,0.0153,0.025,0.01,0.0389,0.1203,0.1507,0.1395,0.0934,0.1912,0.1353,0.1306,0.024,0.0467,0.0581,0.0624,0.0657,0.0501,0.036,0.0229,0.0498,0.0613,0.0618,0.0784,0.0567,0.0552
101739266,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101627692,,ON PREMISE,DINING,FAST CASUAL,PIZZA,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,N,N,N,0.9452,0.002,0.0056,0.0253,0.0074,0.0094,0.0085,0.0128,0.0264,0.1018,0.1074,0.1052,0.0876,0.2375,0.1837,0.1504,0.0244,0.0566,0.0539,0.0572,0.0686,0.0468,0.0441,0.0199,0.0571,0.0561,0.0576,0.0666,0.0533,0.0643
102098663,25,ON PREMISE,DINING,CASUAL DINING,MEXICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.817,0.0193,0.0101,0.1338,0.0275,0.0317,0.0747,0.0134,0.0692,0.0867,0.1014,0.1105,0.1083,0.1952,0.1405,0.1881,0.0232,0.0586,0.0606,0.0538,0.0614,0.0441,0.0342,0.022,0.0598,0.0608,0.0576,0.0657,0.0481,0.05
101650606,,ON PREMISE,DINING,CASUAL DINING,PIZZA,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.8534,0.0221,0.0293,0.0741,0.0133,0.0195,0.0413,0.0148,0.0261,0.0376,0.0535,0.07,0.0692,0.1884,0.1765,0.3786,0.0284,0.0602,0.0581,0.0636,0.0653,0.0412,0.0231,0.0273,0.0618,0.0609,0.0672,0.0696,0.0457,0.0323
103853053,148,OFF PREMISE,LIQUOR,BEER SPECIALTY STORE,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9023,0.0115,0.0079,0.0618,0.0127,0.0195,0.0296,0.0098,0.0333,0.067,0.0929,0.1003,0.0915,0.205,0.146,0.2641,0.0254,0.058,0.0538,0.0626,0.0793,0.0523,0.0311,0.024,0.0514,0.05,0.06,0.0755,0.0562,0.0398
101956834,,ON PREMISE,DINING,FAST CASUAL,AMERICAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,Y,N,0.7969,0.0649,0.0371,0.0814,0.0162,0.024,0.0412,0.0167,0.0264,0.0529,0.0747,0.0828,0.0808,0.1974,0.1521,0.3329,0.0226,0.0771,0.0699,0.059,0.0615,0.0415,0.0256,0.0225,0.0765,0.0682,0.0626,0.0724,0.0511,0.0392
101403835,1034.8325,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,Y,Y,N,0.7863,0.0211,0.0109,0.1126,0.0219,0.041,0.0497,0.0275,0.068,0.0995,0.1341,0.1347,0.1197,0.201,0.1039,0.1391,0.0254,0.061,0.0548,0.061,0.0626,0.0455,0.0289,0.0263,0.0626,0.0539,0.059,0.0632,0.0497,0.0425
103589842,,ON PREMISE,DINING,CASUAL DINING,ITALIAN,LOWEST 20% ON/ LOWEST 20% OFF,N,N,Y,N,N,N,0.895,0.0161,0.0065,0.0571,0.0106,0.0135,0.0329,0.0142,0.0313,0.0868,0.1085,0.1038,0.0858,0.2334,0.1417,0.2086,0.0264,0.0694,0.0596,0.0527,0.0596,0.0412,0.0286,0.0251,0.0688,0.0631,0.0568,0.0636,0.0461,0.0442
101733479,,ON PREMISE,DINING,CASUAL DINING,MEXICAN,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.82,0.0527,0.0272,0.0824,0.0162,0.0241,0.042,0.0147,0.0306,0.0581,0.0799,0.0867,0.085,0.2082,0.1501,0.3014,0.02,0.0765,0.0741,0.0581,0.0578,0.0419,0.0302,0.0195,0.0772,0.0722,0.0607,0.0699,0.0533,0.0472
102056787,,ON PREMISE,RECREATION,GOLF/COUNTRY CLUB,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301476164,3,OFF PREMISE,LIQUOR,CONVENTIONAL LIQUOR,OTHER,TOP 50% ON/ TOP 20% OFF,N,N,Y,Y,Y,N,0.9601,0.0019,0.0046,0.0139,0.0019,0.0055,0.0066,0.0094,0.0552,0.062,0.0897,0.1023,0.0967,0.2222,0.1173,0.2546,0.0298,0.0589,0.058,0.0616,0.0816,0.0504,0.0361,0.023,0.0442,0.0517,0.0612,0.0649,0.0467,0.0417
107500350,17,OFF PREMISE,CONVENIENCE STORE,CONVENTIONAL CONVENIENCE,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,N,Y,N,N,N,0.9791,0.0009,0.0028,0.0049,0.0008,0.0018,0.0023,0.0066,0.0219,0.0695,0.1566,0.1964,0.1285,0.1897,0.0994,0.1379,0.0251,0.0588,0.0583,0.0478,0.0939,0.0663,0.0427,0.0167,0.0525,0.0416,0.0581,0.0885,0.0715,0.0512
101732456,,ON PREMISE,RECREATION,PRIVATE CLUB,OTHER,LOWEST 20% ON/ LOWEST 20% OFF,Y,Y,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101733891,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9645,0.0027,0.0043,0.0117,0.0014,0.0047,0.0056,0.0092,0.0552,0.0594,0.0873,0.1064,0.0983,0.1924,0.1323,0.2687,0.0298,0.0543,0.0571,0.0611,0.0833,0.0475,0.0388,0.0223,0.0446,0.051,0.0597,0.0647,0.0435,0.0461
103917534,,ON PREMISE,BAR/NIGHTCLUB,NEIGHBORHOOD BAR,OTHER,UNKNOWN,N,N,Y,Y,Y,N,0.9708,0,0.0032,0.0076,0.0013,0.0024,0.0039,0.0131,0.0748,0.1248,0.1233,0.1182,0.1046,0.2271,0.0936,0.1336,0.0229,0.0436,0.0501,0.054,0.0794,0.0574,0.0629,0.0206,0.0453,0.0455,0.0603,0.0772,0.0601,0.0889
107244853,,ON PREMISE,DINING,FAST CASUAL,VARIED MENU,UNKNOWN,N,N,Y,Y,N,N,0.8194,0.0607,0.0605,0.0426,0.0082,0.0125,0.0218,0.0144,0.0252,0.0412,0.0585,0.0684,0.0655,0.1653,0.1323,0.4437,0.0236,0.0637,0.0602,0.0623,0.0671,0.0468,0.0321,0.0231,0.0639,0.061,0.0679,0.0787,0.0542,0.048
