"RTL_STORE_CD","ITEM_MASTER_SKU_DSC","RTL_CHANNEL_DSC","RTL_SUBCHANNEL_DSC","RTL_PREMISE_TYPE_CD","WJXBFS1"
"103945804","CORONA EX 18PK CAN","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","OFF",2.25
"102258460","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",90
"300695942","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",4.0831
"104026464","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.3333
"100090748","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",104
"101732069","PACIFICO 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",2
"101732069","CORONA EX 24PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"201725558","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","GAS STATION/KIOSK","OFF",21
"100910907","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",13
"201732069","CORONA EX 12PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"201650423","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"101939269","CORONA EX 3.2 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"201000263","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"100593901","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","GAS STATION/KIOSK","OFF",13
"100695970","CORONITA 7OZ 6PK BT","DINING","CASUAL DINING","ON",20.4166
"201000541","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"100495778","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",20
"100501831","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",251.25
"100535631","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",51
"102125326","CORONA LT 24PK BT","DINING","CASUAL DINING","ON",14
"101403793","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"102630304","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"102630304","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",36
"102630304","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",641.0837
"100090945","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",19
"100091646","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",12
"102076668","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",410
"101860457","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"101860457","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100316533","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",45.5006
"201733032","MODELO ESP 18PK CAN","BAR/NIGHTCLUB","IRISH PUB","ON",2.25
"101403662","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"103766853","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",4
"103703550","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",91
"103703550","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",152
"102276015","MODELO CHE TAMPIC 3.2 24OZ CAN","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",15
"100319843","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",28
"101403642","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",103.5
"101403642","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",129
"103832669","CORONA EX 18PK BT","BAR/NIGHTCLUB","PREMIUM BAR","ON",123.75
"107331586","MODELO CHELADA 24OZ CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",154
"105217194","MODELO ESP 3.2 12PK CAN","RECREATION","GOLF/COUNTRY CLUB","ON",1
"107078960","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",58
"201735835","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"100764245","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",43
"101658430","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",68
"101658430","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",934
"101476149","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",37
"201677714","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",19
"101437250","MODELO ESP 3.2 18PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8.25
"107218821","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",221
"101403775","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",124
"101403775","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"101403775","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",20
"103710413","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",201
"103710413","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"100940862","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101881971","MODELO CHELADA 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"107432291","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6
"101671442","CORONA LT 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"400908202","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"101476212","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"101476212","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",59
"101403959","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101403674","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"101403674","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"102080875","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",18
"101496432","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"101942242","CORONA EX 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"107192584","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",33.75
"100991422","MODELO ESP 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",80
"103185483","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.5833
"101000587","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"101476343","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",109
"101476343","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",233
"101920344","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"100476060","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",201.75
"101403726","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"100318760","CORONA LT 6PK BT","CIGARETTE OUTLET","CONVENTIONAL CIGARETTE OUTLET","OFF",29
"100765625","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",35
"200641374","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",15
"400644916","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",0
"300764675","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",100.3333
"300764675","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15
"100398318","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",11
"101833104","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",1
"101934984","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",192
"101934984","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",69
"201973622","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",16
"201973622","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8.75
"101765413","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",61
"101765413","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",356
"100495796","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",5
"101403657","PACIFICO 24OZ CAN LSE","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"101403943","CORONA EX 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",59
"100144437","MODELO ESP 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",3
"101403843","CORONA EX 16OZ 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.9997
"200682149","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",54
"200682149","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",37
"200682149","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",101
"200682149","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",42.6661
"200682149","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"200682149","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"103643385","CORONA EX 16OZ 4PK CAN","NON RETAIL","CLIENT INTERNAL","NR",6.6666
"101491007","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",39.9994
"101491007","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.75
"101779721","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"101403656","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",124
"101000500","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",4
"200948497","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",7.5
"101735731","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",63
"101403873","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101403664","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",59
"101404018","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",18
"101488928","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",58
"101476186","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101476258","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"107467359","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1.7499
"101403757","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.25
"107517773","PACIFICO 12PK BT","DINING","CASUAL DINING","ON",4
"101000550","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.5833
"101000550","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100764079","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",71
"100664074","CORONA EX 18PK BT","DINING","CASUAL DINING","ON",1.5
"100398950","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",24
"100196736","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",190
"100763567","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",471
"100763567","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0.5833
"105217223","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.6665
"105213283","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101735536","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",52
"102240300","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",22.6661
"200090447","CORONA EX 3.2 24OZ BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",16
"200537180","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",9
"100763573","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100091952","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
"107498319","MODELO NEGRA 6PK BT","DINING","CASUAL DINING","ON",4
"101404095","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",44
"107425802","CORONA EX 18PK BT","EXTENDED MASTER ON-PREMISE","SPORTING CLUB NA","ON",0.75
"401761386","CORONA EX 3.2 6PK BT","DINING","CASUAL DINING","ON",2
"200336463","MODELO ESP 3.2 12PK CAN","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",1
"101621724","PACIFICO 12PK BT","DINING","CASUAL DINING","ON",1
"100930438","CORONITA 7OZ 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",4.6664
"100930438","MODELO ESP 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",1
"101491016","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"101491016","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17.25
"102101050","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"100991421","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8.7499
"100991421","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",29
"207143679","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",26
"101404005","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",99
"201834085","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",17
"101643730","CORONA EX 3.2 12PK BT","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",15
"101804013","CORONA EX 18PK BT","BAR/NIGHTCLUB","IRISH PUB","ON",17.25
"101952988","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",0
"103695636","MODELO ESP 3.2 6PK BT","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",13
"107431061","MODELO ESP 24OZ BT","LIQUOR","LIQUOR SUPER STORE","OFF",5
"101974846","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7.5829
"101596063","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",6
"101739010","CORONA EX 12PK BT","DINING","CASUAL DINING","ON",1
"105217192","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",92
"101403947","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",254.9167
"101403947","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",84
"107492379","PACIFICO 1/4 BL KEG","EXTENDED MASTER ON-PREMISE","RESTAURANT NA","ON",6.8888
"101403906","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9.9163
"101960812","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"101960812","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",25
"101960812","MODELO ESP 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",130
"101404137","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",197.25
"201919318","CORONA EX 18PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",3
"100501834","MODELO ESP 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",75
"100090433","CORONA EX 3.2 18PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",91.5
"101623121","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"101623121","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",80
"101623121","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"207098372","MODELO ESP 24PK BT","DINING","CASUAL DINING","ON",20
"107296630","MODELO CHELADA 24OZ CAN","EXTENDED MASTER OFF-PREMISE","SMALL GROCERY","OFF",46
"102230333","MODELO CHE TAMPIC 3.2 24OZ CAN","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",1
"103666154","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",290
"300991423","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",224
"300991423","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",50
"201738776","CORONA EX 18PK CAN","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",2.25
"103187757","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",150
"200136348","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",8
"103850036","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",27
"201404024","CORONA EX 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"101404106","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",2
"101404031","CORONA EX 12PK CAN","LIQUOR","LIQUOR SUPER STORE","OFF",1
"101798585","CORONA EX 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",35
"107499091","CORONITA 7OZ 24PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",6.4167
"107499091","CORONA EX 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"100682113","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",49
"102630677","PACIFICO 6PK BT","LIQUOR","WINE SPECIALTY STORE","OFF",5
"101404014","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",150
"301733074","CORONA EX 12PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",1
"103827391","MODELO ESP 3.2 12PK CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",142
"101404099","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",43
"107519597","MODELO ESP 3.2 12PK BT","DINING","CASUAL DINING","ON",5
"101000533","VICTORIA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"101403942","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",15.9996
"101457879","VICTORIA 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"101404069","VICTORIA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",68
"101404069","CORONA LT 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",88.5
"101403976","PACIFICO 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",7
"101735777","CORONITA 7OZ 24PK BT","LIQUOR","WINE SPECIALTY STORE","OFF",280.0002
"101735777","CORONA EX 18PK CAN","LIQUOR","WINE SPECIALTY STORE","OFF",32.25
"100441008","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",36
"107016259","MODELO CHE TAMPIC 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",2
"101735574","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",13
"107280684","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"103567102","CORONA EX 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",90
"101403842","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",28
"101403842","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",14
"101403987","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",23
"101403987","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",100
"101760049","CORONA LT 12PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",32
"102071655","CORONA EX 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",146.5
"100565704","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",60
"100574185","CORONA LT 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",4
"101403804","MODELO ESP 18PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",56.25
"103561247","MODELO CHE TAMPIC 3.2 24OZ CAN","EXTENDED MASTER OFF-PREMISE","ETHNIC MARKETS","OFF",9
"101403877","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",43
"101902868","MODELO ESP 3.2 12PK BT","GROCERY","SUPERCENTER","OFF",25
"100767504","CORONITA 7OZ 6PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",1.1667
"201476250","CORONA EX 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",145
"101736616","MODELO ESP 6PK BT","DINING","FAST CASUAL","ON",5
"201404139","CORONA EX 3.2 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3
"101403764","MODELO ESP 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",204
"100950859","CORONA EX 3.2 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",19
"101404100","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",21
"101000286","MODELO ESP 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101953545","CORONA EX 3.2 6PK BT","BAR/NIGHTCLUB","NEIGHBORHOOD BAR","ON",13
"100269334","CERVEZAS CLASICAS 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",8
"201860460","CORONA EX 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",78
"102002753","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",57
"102002753","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",310
"105543098","CORONA EX 18PK BT","MILITARY OFF-PREMISE","MILITARY CONVENIENCE STORE","OFF",38.25
"102054995","MODELO NEGRA 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",11
"101650562","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"101848997","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",19.5
"101739002","CORONA EX 18PK BT","BAR/NIGHTCLUB","SPORTS BAR","ON",0
"102242163","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5.3332
"102024374","MODELO ESP 1/4 KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4444
"102024374","MODELO NEGRA 1/4 BL KEG","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4444
"101739510","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",3
"101487154","CORONA EX 18PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",52.5
"100766228","MODELO NEGRA 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",32
"102608300","MODELO ESP 24OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",5
"100696101","MODELO ESP 3.2 24OZ CAN","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",50
"101404056","MODELO ESP 6PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",89
"100922332","CORONA LT 3.2 12PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",16
"101404038","CORONA LT 24PK BT","LIQUOR","LIQUOR SUPER STORE","OFF",3
"100091893","CORONA EX 3.2 6PK BT","GROCERY","SUPERMARKET-CONVENTIONAL","OFF",3
"300961151","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",12
"101616905","MODELO ESP 12PK BT","BAR/NIGHTCLUB","PREMIUM BAR","ON",7
"101732175","CORONA EX 24PK BT","RECREATION","GOLF/COUNTRY CLUB","ON",1
"100632558","MODELO ESP 12PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",103
"107078811","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",20.999
"200860756","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",52
"101404061","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",105
"102240098","MODELO ESP 24PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",142
"101404149","CORONA EX 16OZ 4PK CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",2.6666
"107057901","CORONITA 7OZ 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",3.4998
"101403861","CORONA LT 6PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",9
"100991424","MODELO ESP 24OZ CAN","LIQUOR","CONVENTIONAL LIQUOR","OFF",1
"103840303","CORONA LT 18PK BT","DINING","CASUAL DINING","ON",1.5
"101804778","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",48
"103775204","CORONA LT 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",87
"101403933","PACIFICO 12PK BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",12
"107228309","CORONA FAMILIAR 32OZ BT","LIQUOR","CONVENTIONAL LIQUOR","OFF",29.3326
"102208976","CORONITA 3.2 7OZ 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",22.7498
"100683776","CORONA EX 3.2 6PK BT","CONVENIENCE STORE","CONVENTIONAL CONVENIENCE","OFF",14
